movie,title,genres,year,Rating,RottenTomato
59014,Superhero Movie,Action|Comedy|Sci-Fi,2008,1,81
59016,Street Kings,Crime|Drama|Thriller,2007,9,72
59022,Harold & Kumar Escape from Guantanamo Bay,Adventure|Comedy,2008,5,60
59037,Speed Racer,Action|Children|Sci-Fi|IMAX,2007,2,75
59103,"Forbidden Kingdom, The",Action|Adventure|Comedy|Fantasy,2008,1,99
59118,Happy-Go-Lucky,Comedy|Drama,2007,7,77
59126,Religulous,Comedy|Documentary,2008,10,61
59258,Baby Mama,Comedy,2007,4,80
59306,Prom Night,Horror|Mystery|Thriller,2008,9,99
59315,Iron Man,Action|Adventure|Sci-Fi,2007,4,51
59333,Made of Honor,Comedy|Romance,2008,3,73
59369,Taken,Action|Crime|Drama|Thriller,2007,6,52
59392,Stargate: The Ark of Truth,Action|Fantasy|Sci-Fi,2007,9,74
59421,What Happens in Vegas...,Comedy|Romance,2007,8,82
59501,"Chronicles of Narnia: Prince Caspian, The",Adventure|Children|Fantasy,2008,5,68
59594,"War, Inc.",Comedy|Crime|Thriller,2008,4,73
59615,Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Sci-Fi,2008,7,66
59725,Sex and the City,Comedy|Romance,2008,10,60
59727,"Strangers, The",Horror|Thriller,2007,1,99
59731,"Bigger, Stronger, Faster*",Documentary,2007,5,65
59784,Kung Fu Panda,Action|Animation|Children|Comedy|IMAX,2007,4,78
59810,Recount,Drama,2008,3,68
59900,You Don't Mess with the Zohan,Comedy,2008,8,80
60037,"Happening, The",Drama|Sci-Fi|Thriller,2008,6,76
60040,"Incredible Hulk, The",Action|Sci-Fi,2007,1,63
60069,WALL·E,Adventure|Animation|Children|Romance|Sci-Fi,2007,4,88
60072,Wanted,Action|Thriller,2007,2,60
60074,Hancock,Action|Adventure|Comedy|Crime|Fantasy,2008,2,93
60126,Get Smart,Action|Comedy,2008,10,92
60161,Futurama: The Beast with a Billion Backs,Action|Animation|Comedy|Romance|Sci-Fi,2007,4,83
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Documentary,2007,4,80
60293,"Wackness, The",Comedy|Drama|Romance,2007,7,53
60333,Encounters at the End of the World,Documentary,2007,9,65
60382,Roman Polanski: Wanted and Desired,Documentary,2008,4,55
60397,Mamma Mia!,Comedy|Musical|Romance,2007,2,52
60514,Journey to the Center of the Earth,Action|Adventure|Sci-Fi,2008,3,51
60516,Meet Dave,Adventure|Children|Comedy|Romance|Sci-Fi,2008,8,61
60649,Space Chimps,Adventure|Animation|Comedy,2007,7,57
60674,Stargate: Continuum,Sci-Fi,2007,7,61
60753,Felon,Crime|Drama,2007,2,55
60756,Step Brothers,Comedy,2007,9,56
60760,"X-Files: I Want to Believe, The",Drama|Mystery|Sci-Fi|Thriller,2008,6,83
60763,American Teen,Documentary,2008,1,61
60766,Man on Wire,Documentary,2007,3,90
60832,Pathology,Crime|Horror|Thriller,2007,6,90
60937,"Mummy: Tomb of the Dragon Emperor, The",Action|Adventure|Fantasy|Thriller,2008,5,100
60943,Frozen River,Drama,2007,7,60
60950,Vicky Cristina Barcelona,Comedy|Drama|Romance,2008,3,72
61024,Pineapple Express,Action|Comedy|Crime,2008,6,50
61026,Red Cliff (Chi bi),Action|Adventure|Drama|War,2007,5,69
61071,"Sisterhood of the Traveling Pants 2, The",Adventure|Comedy|Drama|Romance,2008,8,61
61075,Elegy,Drama|Romance,2008,9,87
61132,Tropic Thunder,Action|Adventure|Comedy|War,2008,2,50
61160,Star Wars: The Clone Wars,Action|Adventure|Animation|Sci-Fi,2007,3,86
61167,Henry Poole is Here,Drama|Mystery,2007,8,89
61210,Mutant Chronicles,Action|Adventure|Sci-Fi,2007,1,83
61236,Waltz with Bashir (Vals im Bashir),Animation|Documentary|Drama|War,2008,1,68
61240,Let the Right One In (Låt den rätte komma in),Drama|Fantasy|Horror|Romance,2007,10,64
61248,Death Race,Action|Adventure|Sci-Fi|Thriller,2008,9,65
61250,"House Bunny, The",Comedy,2007,8,56
61289,Sukiyaki Western Django,Action|Western,2007,7,65
61323,Burn After Reading,Comedy|Crime|Drama,2007,1,94
61348,Disaster Movie,Comedy,2008,10,68
61350,Babylon A.D.,Action|Adventure|Sci-Fi|Thriller,2008,10,98
61352,Traitor,Crime|Drama|Thriller,2007,1,85
61357,Trouble the Water,Documentary,2008,10,96
61361,"Women, The",Comedy|Drama,2007,8,73
61394,"Onion Movie, The",Comedy,2007,4,64
61401,"Spirit, The",Action|Comedy|Fantasy|Thriller,2008,5,82
61465,Bangkok Dangerous,Action|Crime|Thriller,2007,6,58
61705,Lakeview Terrace,Drama|Thriller,2007,5,71
61729,Ghost Town,Comedy|Fantasy|Romance,2007,1,93
62081,Eagle Eye,Action|Crime|Thriller|IMAX,2007,2,53
62113,How to Lose Friends & Alienate People,Comedy,2008,1,63
62155,Nick and Norah's Infinite Playlist,Comedy|Drama|Romance,2007,4,75
62203,Martyrs,Horror,2007,4,92
62250,Gomorrah (Gomorra),Crime|Drama,2007,9,91
62344,Rachel Getting Married,Drama|Romance,2008,5,79
62374,Body of Lies,Action|Drama|Thriller,2007,7,67
62376,City of Ember,Adventure|Children|Sci-Fi,2007,9,68
62394,Max Payne,Action|Crime|Drama|Thriller,2008,10,53
62434,Zack and Miri Make a Porno,Comedy|Drama|Romance,2007,9,71
62437,W.,Drama,2007,2,66
62511,"Synecdoche, New York",Comedy|Drama,2007,3,92
62644,"Wave, The (Welle, Die)",Drama,2008,6,50
62718,"Angus, Thongs and Perfect Snogging",Comedy|Romance,2008,9,68
62733,Quarantine,Drama|Horror|Mystery|Thriller,2008,3,81
62792,Pride and Glory,Crime|Drama,2008,3,71
62849,RocknRolla,Action|Crime,2007,2,100
62912,High School Musical 3: Senior Year,Musical,2008,2,65
62956,Futurama: Bender's Game,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,2007,9,58
62999,Madagascar: Escape 2 Africa,Action|Adventure|Animation|Children|Comedy|IMAX,2008,1,81
63062,Changeling,Crime|Drama|Mystery,2008,2,76
63082,Slumdog Millionaire,Crime|Drama|Romance,2007,5,89
63113,Quantum of Solace,Action|Adventure|Thriller,2008,9,94
63131,Role Models,Comedy,2007,5,87
63179,Tokyo!,Drama,2008,3,91
63393,Camp Rock,Comedy|Musical|Romance,2008,6,91
63436,Saw V,Crime|Horror|Thriller,2007,5,90
63479,Sex Drive,Comedy,2008,2,99
63481,Soul Men,Comedy|Musical,2008,6,64
63540,Beverly Hills Chihuahua,Adventure|Children|Comedy,2008,5,59
63808,"Class, The (Entre les murs)",Drama,2007,8,79
63826,Splinter,Action|Horror|Thriller,2008,3,92
63853,Australia,Adventure|Drama|War|Western,2007,5,57
63859,Bolt,Action|Adventure|Animation|Children|Comedy,2008,1,64
63876,Milk,Drama,2007,3,53
63992,Twilight,Drama|Fantasy|Romance|Thriller,2007,10,62
64030,Transporter 3,Action|Adventure|Crime|Thriller,2007,7,92
64032,Four Christmases,Comedy,2008,2,66
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",Drama|War,2008,9,88
64114,Fireproof,Drama|Romance,2007,7,50
64116,Igor,Animation|Comedy,2008,2,70
64197,Hunger,Drama,2008,9,81
64229,Cadillac Records,Drama|Musical,2007,2,79
64285,Wallace and Gromit in 'A Matter of Loaf and Death',Animation|Comedy,2007,6,69
64497,"Day the Earth Stood Still, The",Drama|Sci-Fi|Thriller|IMAX,2007,2,68
64499,Che: Part One,Drama|War,2007,2,94
64501,Che: Part Two,Drama|War,2007,3,51
64508,Starship Troopers 3: Marauder,Action|Sci-Fi|War,2008,5,89
64575,Doubt,Drama|Mystery,2008,9,81
64614,Gran Torino,Crime|Drama,2008,7,80
64620,Frost/Nixon,Drama,2007,9,60
64622,"Reader, The",Drama|Romance,2008,4,100
64701,I've Loved You So Long (Il y a longtemps que je t'aime),Drama|Mystery,2007,2,94
64716,Seven Pounds,Drama,2007,3,55
64839,"Wrestler, The",Drama,2008,7,63
64957,"Curious Case of Benjamin Button, The",Drama|Fantasy|Mystery|Romance,2008,3,100
64969,Yes Man,Comedy,2007,2,68
64983,Valkyrie,Drama|Thriller|War,2007,4,68
65088,Bedtime Stories,Adventure|Children|Comedy,2007,1,95
65126,Choke,Comedy|Drama,2007,8,52
65130,Revolutionary Road,Drama|Romance,2008,7,84
65188,Dear Zachary: A Letter to a Son About His Father,Documentary,2008,9,78
65193,Wild Child,Drama|Romance,2008,3,79
65216,Defiance,Drama|Thriller|War,2007,5,91
65230,Marley & Me,Comedy|Drama,2007,1,68
65259,Involuntary (De ofrivilliga),Drama,2008,6,85
65261,Ponyo (Gake no ue no Ponyo),Adventure|Animation|Children|Fantasy,2008,6,59
65418,Wendy and Lucy,Drama,2007,1,81
65465,Last Chance Harvey,Drama|Romance,2008,10,56
65514,Ip Man,Action|Drama|War,2007,4,99
65567,Passengers,Drama|Mystery|Thriller,2008,5,68
65577,"Tale of Despereaux, The",Adventure|Animation|Children|Comedy|Fantasy,2008,2,61
65685,Inkheart,Adventure|Fantasy,2007,1,89
65982,Outlander,Action|Adventure|Sci-Fi,2008,8,71
66090,Eden Lake,Horror|Thriller,2007,7,98
66130,Chocolate,Action|Drama,2008,2,85
66200,Two Lovers,Drama|Romance,2008,9,93
66371,Departures (Okuribito),Drama,2007,5,51
66744,"Divo, Il",Drama,2008,8,70
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)",Action|Adventure|Comedy|Western,2008,1,100
66808,Far Cry,Action|Adventure|Drama,2008,5,76
66934,Dr. Horrible's Sing-Along Blog,Comedy|Drama|Musical|Sci-Fi,2007,6,58
67252,Ong-Bak 2: The Beginning (Ong Bak 2),Action,2007,10,96
67267,Sunshine Cleaning,Comedy|Drama,2007,8,55
67295,Kung Fu Panda: Secrets of the Furious Five,Action|Animation|Children|Comedy,2008,6,64
67429,Sita Sings the Blues,Animation|Musical,2007,10,82
67508,"Baader Meinhof Komplex, Der",Action|Crime|Drama|Thriller,2007,3,98
67665,Anvil! The Story of Anvil,Documentary|Musical,2008,6,59
68444,"Great Buck Howard, The",Comedy,2007,4,94
68835,Were the World Mine,Adventure|Fantasy|Musical|Romance,2007,8,51
68838,Every Little Step,Documentary,2007,1,93
68848,"Brothers Bloom, The",Adventure|Comedy|Crime|Romance,2008,2,77
68967,"Summer Hours (Heure d'été, L')",Drama,2007,8,81
69280,"Clique, The",Comedy,2007,9,95
69458,Tyson,Documentary,2007,1,52
69481,"Hurt Locker, The",Action|Drama|Thriller|War,2008,2,68
69805,"Librarian, The: The Curse of the Judas Chalice",Action|Adventure|Fantasy,2008,8,51
69974,Shiver (Eskalofrío),Horror|Thriller,2008,5,73
70465,Jerusalema (Gangster's Paradise: Jerusalema),Action|Crime|Drama,2008,8,69
70545,"Deal, The",Comedy,2008,4,63
70597,Gigantic,Comedy|Romance,2008,9,81
70846,Lorna's Silence (Le silence de Lorna),Drama,2008,4,64
70862,It Might Get Loud,Documentary,2008,6,98
71282,"Food, Inc.",Documentary,2007,8,94
71390,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",Documentary,2008,5,96
71438,Still Walking (Aruitemo aruitemo),Drama,2007,3,83
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land),Documentary,2007,10,92
71700,Deadgirl,Horror,2007,8,65
71732,I Sell the Dead,Comedy|Horror,2007,7,88
72630,Sleep Dealer,Sci-Fi,2007,2,67
73211,Pontypool,Horror|Thriller,2008,7,76
73664,Dragon Hunters (Chasseurs de dragons),Adventure|Animation|Children,2008,8,88
73808,"Chaser, The (Chugyeogja)",Crime|Drama|Thriller,2008,2,51
74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie)",Comedy|Drama,2008,10,83
74486,$9.99 ,Animation,2008,4,100
74649,Shades of Ray,Comedy|Drama|Romance,2007,9,71
75983,North Face (Nordwand),Adventure|Drama,2008,3,95
77810,Diary of a Nymphomaniac (Diario de una Ninfómana),Drama,2008,3,88
78729,24: Redemption,Action|Adventure|Crime|Drama|Thriller,2007,1,91
78829,"Betrayal, The (Nerakhoon)",Documentary,2008,7,56
79008,South Park: Imaginationland,Animation|Comedy|Fantasy,2007,7,81
79136,Thirst,Drama,2008,7,100
79299,"No. 1 Ladies' Detective Agency, The",Comedy|Crime|Mystery,2008,5,61
80584,"Patrik Age 1.5 (Patrik 1,5)",Comedy|Drama|Romance,2007,3,60
80844,Lake Mungo,Drama|Mystery|Thriller,2007,6,59
82035,Cocaine Cowboys II: Hustlin' With the Godmother,Crime|Documentary,2007,1,99
85736,BURN-E,Adventure|Animation|Children|Sci-Fi,2008,4,84
86347,Louis C.K.: Chewed Up,Comedy,2007,9,93
86721,Idiots and Angels,Animation|Drama|Fantasy,2008,4,51
91610,Toronto Stories,Drama,2007,4,100
94480,The Scorpion King: Rise of a Warrior,Action|Adventure|Fantasy,2007,5,61
95311,Presto,Animation|Children|Comedy|Fantasy,2008,2,97
107057,Dead Set,Comedy|Drama|Horror,2008,6,58
108709,Generation Kill,Drama|War,2008,3,99
117121,Dorothy Mills,Drama|Horror|Mystery|Thriller,2008,8,67
129514,George Carlin: It's Bad for Ya!,Comedy,2007,3,72
130351,The Wrecking Crew,Documentary,2007,7,92
136449,Ghost in the Shell 2.0,Action|Animation|Sci-Fi,2008,7,63
140757,3-Day Weekend,Drama,2007,2,73
149572,A.R.O.G.,Comedy|Fantasy,2007,5,57
60684,Watchmen,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,2008,9,86
63072,"Road, The",Adventure|Drama|Thriller,2008,8,87
65585,Bride Wars,Comedy|Romance,2009,1,78
65601,My Bloody Valentine 3-D,Horror|Thriller,2009,4,99
65682,Underworld: Rise of the Lycans,Action|Fantasy|Horror|Thriller,2008,3,79
65802,Paul Blart: Mall Cop,Action|Comedy|Crime,2008,8,93
66066,"Grudge 3, The",Horror,2009,7,50
66097,Coraline,Animation|Fantasy|Thriller,2008,7,96
66171,Push,Sci-Fi|Thriller,2008,1,73
66198,"International, The",Drama|Thriller,2008,10,95
66203,He's Just Not That Into You,Comedy|Drama|Romance,2008,3,52
66297,Futurama: Into the Wild Green Yonder,Action|Animation|Comedy|Sci-Fi,2009,4,59
66335,Afro Samurai: Resurrection,Animation,2008,5,98
66509,Funny People,Comedy|Drama,2009,7,81
66596,Mystery Team,Comedy|Crime|Mystery,2008,3,72
66659,Tyler Perry's Madea Goes to Jail,Comedy|Crime|Drama,2009,7,69
66665,Away We Go,Comedy|Drama|Romance,2009,7,78
66798,"Pink Panther 2, The",Adventure|Comedy|Mystery,2008,7,56
67087,"I Love You, Man",Comedy,2008,5,79
67193,Duplicity,Crime|Romance|Thriller,2009,9,87
67197,Knowing,Action|Drama|Mystery|Sci-Fi|Thriller,2008,7,55
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",Crime|Drama|Mystery|Thriller,2009,5,59
67361,Echelon Conspiracy,Action|Mystery|Thriller,2009,7,84
67408,Monsters vs. Aliens,Animation|Sci-Fi|IMAX,2008,8,71
67695,Observe and Report,Action|Comedy,2009,10,55
67734,Adventureland,Comedy|Drama,2008,4,94
67788,Confessions of a Shopaholic,Comedy|Romance,2009,6,92
67799,The Butterfly Effect 3: Revelations,Drama|Fantasy|Sci-Fi|Thriller,2008,2,74
67867,Dragonball Evolution,Action|Adventure|Fantasy|Sci-Fi,2008,2,62
67923,"Fast & Furious (Fast and the Furious 4, The)",Action|Crime|Drama|Thriller,2008,5,87
67997,In the Loop,Comedy,2008,10,77
68073,Pirate Radio,Comedy|Drama,2008,7,63
68135,17 Again,Comedy|Drama,2008,4,70
68157,Inglourious Basterds,Action|Drama|War,2009,6,90
68159,State of Play,Crime|Drama|Thriller,2009,3,79
68194,"Damned United, The",Drama,2008,4,99
68205,Crank: High Voltage,Action|Comedy|Crime,2008,1,99
68237,Moon,Drama|Mystery|Sci-Fi|Thriller,2008,8,90
68269,"Young Victoria, The",Drama|Romance,2008,10,90
68319,X-Men Origins: Wolverine,Action|Sci-Fi|Thriller,2008,10,90
68324,"Girlfriend Experience, The",Drama,2008,10,96
68347,Sin Nombre,Crime|Drama|Thriller,2008,7,52
68358,Star Trek,Action|Adventure|Sci-Fi|IMAX,2008,7,100
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),Action|Drama|War,2009,5,91
68554,Angels & Demons,Crime|Drama|Mystery|Thriller,2008,6,60
68659,Fanboys,Adventure|Comedy|Drama,2009,3,83
68791,Terminator Salvation,Action|Adventure|Sci-Fi|Thriller,2008,8,73
68793,Night at the Museum: Battle of the Smithsonian,Action|Comedy|IMAX,2009,6,95
68932,"Soloist, The",Drama|Musical,2008,5,51
68952,Drag Me to Hell,Comedy|Horror,2009,3,100
68954,Up,Adventure|Animation|Children|Drama,2009,4,100
68965,Dance Flick,Comedy|Musical,2009,5,96
69069,Fired Up,Comedy,2009,10,51
69118,In the Electric Mist,Drama|Mystery,2008,4,81
69122,"Hangover, The",Comedy|Crime,2008,1,78
69134,Antichrist,Drama|Fantasy,2009,7,74
69253,New in Town,Comedy|Romance,2008,4,57
69275,Dead Snow (Død snø),Action|Adventure|Comedy|Horror,2008,10,55
69278,Land of the Lost,Action|Adventure|Comedy|Sci-Fi,2008,5,64
69306,"Taking of Pelham 1 2 3, The",Crime|Drama|Thriller,2008,5,72
69406,"Proposal, The",Comedy|Romance,2009,1,73
69436,Year One,Adventure|Comedy,2008,3,80
69516,"Limits of Control, The",Crime|Drama|Film-Noir,2008,10,73
69526,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,2008,3,68
69529,Home,Documentary,2009,9,84
69604,Whatever Works,Comedy|Romance,2008,2,51
69606,Ghosts of Girlfriends Past,Comedy|Fantasy|Romance,2009,5,64
69640,Public Enemies,Crime|Drama|Thriller,2008,2,80
69644,Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,2008,5,93
69654,Prison Break: The Final Break,Action|Drama|Thriller,2008,1,70
69712,My Sister's Keeper,Drama,2008,10,63
69746,Watchmen: Tales of the Black Freighter,Action|Adventure|Animation|Horror,2009,9,91
69757,(500) Days of Summer,Comedy|Drama|Romance,2009,6,72
69784,Brüno (Bruno),Comedy,2009,1,81
69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance|IMAX,2008,10,95
69951,"Imaginarium of Doctor Parnassus, The",Drama|Fantasy,2008,7,66
70159,Orphan,Drama|Horror|Mystery|Thriller,2009,1,79
70183,"Ugly Truth, The",Comedy|Drama|Romance,2009,10,92
70282,Aliens in the Attic,Adventure|Children|Fantasy|Sci-Fi,2008,6,75
70286,District 9,Mystery|Sci-Fi|Thriller,2008,3,63
70293,Julie & Julia,Comedy|Drama|Romance,2009,3,89
70305,Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,2008,6,95
70336,G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi|Thriller,2008,1,78
70344,Cold Souls,Comedy|Drama,2009,9,87
70565,"Goods: Live Hard, Sell Hard, The",Comedy,2008,4,92
70567,Adam,Drama|Romance,2009,9,60
70599,"Time Traveler's Wife, The",Drama|Romance|Sci-Fi,2008,2,91
70663,"I Love You, Beth Cooper",Comedy|Romance,2008,10,78
70697,G-Force,Action|Adventure|Children|Fantasy,2009,3,74
70728,Bronson,Action|Comedy|Drama|Thriller,2008,3,66
70898,Post Grad,Comedy,2008,10,95
70984,Taking Woodstock,Comedy,2009,7,84
70994,Halloween II,Horror|Thriller,2009,10,91
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",Crime|Drama|Mystery|Romance|Thriller,2009,1,62
71057,9,Adventure|Animation|Sci-Fi,2009,1,66
71106,Frequently Asked Questions About Time Travel,Comedy|Sci-Fi,2008,3,84
71108,"White Ribbon, The (Das weiße Band)",Drama|Mystery,2009,3,64
71135,Pandorum,Horror|Sci-Fi|Thriller,2008,8,97
71156,"Men Who Stare at Goats, The",Action|Comedy|Drama,2009,5,74
71205,Jennifer's Body,Comedy|Horror|Sci-Fi|Thriller,2009,10,58
71211,"Informant!, The",Comedy|Crime|Drama|Thriller,2008,10,70
71248,Extract,Comedy,2008,10,79
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",Horror|Thriller,2009,10,60
71254,Gamer,Action|Sci-Fi|Thriller,2008,7,68
71264,Cloudy with a Chance of Meatballs,Animation|Children|Fantasy|IMAX,2009,4,87
71304,Thirst (Bakjwi),Drama|Horror,2008,7,99
71379,Paranormal Activity,Horror|Thriller,2009,6,77
71429,World's Greatest Dad,Comedy|Drama,2009,2,66
71460,Wanted,Action|Romance,2009,1,61
71462,"Cove, The",Documentary,2008,8,78
71464,"Serious Man, A",Comedy|Drama,2009,1,81
71466,City Island,Comedy|Drama,2008,3,50
71468,Ink,Action|Fantasy|Sci-Fi,2009,5,65
71490,Grace,Drama|Horror|Thriller,2008,3,96
71494,"Haunted World of El Superbeasto, The",Action|Animation|Comedy|Horror|Thriller,2008,6,61
71518,Whip It,Comedy|Drama,2009,3,81
71520,"Invention of Lying, The",Comedy,2009,8,71
71530,Surrogates,Action|Sci-Fi|Thriller,2008,7,63
71533,Next Day Air,Action|Comedy|Crime,2009,1,73
71535,Zombieland,Action|Comedy|Horror,2008,3,90
71573,Whiteout,Action|Crime|Drama|Mystery|Thriller,2008,3,68
71579,"Education, An",Drama|Romance,2008,4,95
71668,Couples Retreat,Comedy|Romance,2009,8,88
71745,Where the Wild Things Are,Adventure|Children|Drama|Fantasy|IMAX,2009,8,63
71823,"New York, I Love You",Drama|Romance,2009,9,96
71838,Law Abiding Citizen,Drama|Thriller,2009,6,96
71876,Amelia,Drama,2008,7,59
71899,Mary and Max,Animation|Comedy|Drama,2008,9,50
72011,Up in the Air,Drama|Romance,2009,10,97
72043,Monsters vs Aliens: Mutant Pumpkins from Outer Space,Animation|Comedy|Sci-Fi,2009,7,81
72109,Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken),Action|Comedy|Horror|Romance,2009,3,73
72129,Saw VI,Crime|Horror|Mystery|Thriller,2008,7,78
72131,Michael Jackson's This Is It,Documentary|Musical|IMAX,2009,7,95
72165,Cirque du Freak: The Vampire's Assistant,Action|Adventure|Comedy|Fantasy|Horror|Thriller,2008,3,67
72169,Good Hair,Comedy|Documentary,2009,4,63
72171,Black Dynamite,Action|Comedy,2008,7,87
72176,Big Fan,Comedy|Crime|Drama,2008,9,94
72209,Astro Boy,Action|Animation|Children|Sci-Fi,2009,9,91
72224,Gentlemen Broncos,Comedy,2009,1,73
72226,Fantastic Mr. Fox,Adventure|Animation|Children|Comedy|Crime,2009,4,77
72294,"Christmas Carol, A",Animation|Children|Drama|Fantasy|IMAX,2009,5,51
72308,Battlestar Galactica: The Plan,Action|Adventure|Drama|Sci-Fi,2008,5,81
72356,Partly Cloudy,Animation|Children|Comedy|Fantasy,2008,2,92
